Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
ACS Apartments QA Tower 3 (Level 6 - Level 15),,,,,,,,,
,Scope,,,Site QA,ACS Apartments QA,Tower 3,,,
,Rows,,,,,,,,
,,Tower 3 - Level 6 - 6.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 6,6.01,
,,Tower 3 - Level 6 - 6.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 6,6.02,
,,Tower 3 - Level 6 - 6.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 6,6.03,
,,Tower 3 - Level 6 - 6.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 6,6.04,
,,Tower 3 - Level 6 - 6.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 6,6.05,
,,Tower 3 - Level 7 - 7.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 7,7.01,
,,Tower 3 - Level 7 - 7.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 7,7.02,
,,Tower 3 - Level 7 - 7.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 7,7.03,
,,Tower 3 - Level 7 - 7.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 7,7.04,
,,Tower 3 - Level 7 - 7.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 7,7.05,
,,Tower 3 - Level 7 - 7.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 7,7.06,
,,Tower 3 - Level 7 - 7.07,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 7,7.07,
,,Tower 3 - Level 7 - 7.08,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 7,7.08,
,,Tower 3 - Level 8 - 8.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 8,8.01,
,,Tower 3 - Level 8 - 8.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 8,8.02,
,,Tower 3 - Level 8 - 8.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 8,8.03,
,,Tower 3 - Level 8 - 8.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 8,8.04,
,,Tower 3 - Level 8 - 8.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 8,8.05,
,,Tower 3 - Level 8 - 8.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 8,8.06,
,,Tower 3 - Level 8 - 8.07,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 8,8.07,
,,Tower 3 - Level 8 - 8.08,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 8,8.08,
,,Tower 3 - Level 9 - 9.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 9,9.01,
,,Tower 3 - Level 9 - 9.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 9,9.02,
,,Tower 3 - Level 9 - 9.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 9,9.03,
,,Tower 3 - Level 9 - 9.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 9,9.04,
,,Tower 3 - Level 9 - 9.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 9,9.05,
,,Tower 3 - Level 9 - 9.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 9,9.06,
,,Tower 3 - Level 9 - 9.07,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 9,9.07,
,,Tower 3 - Level 9 - 9.08,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 9,9.08,
,,Tower 3 - Level 10 - 10.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 10,10.01,
,,Tower 3 - Level 10 - 10.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 10,10.02,
,,Tower 3 - Level 10 - 10.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 10,10.03,
,,Tower 3 - Level 10 - 10.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 10,10.04,
,,Tower 3 - Level 10 - 10.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 10,10.05,
,,Tower 3 - Level 10 - 10.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 10,10.06,
,,Tower 3 - Level 10 - 10.07,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 10,10.07,
,,Tower 3 - Level 10 - 10.08,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 10,10.08,
,,Tower 3 - Level 11 - 11.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 11,11.01,
,,Tower 3 - Level 11 - 11.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 11,11.02,
,,Tower 3 - Level 11 - 11.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 11,11.03,
,,Tower 3 - Level 11 - 11.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 11,11.04,
,,Tower 3 - Level 11 - 11.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 11,11.05,
,,Tower 3 - Level 11 - 11.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 11,11.06,
,,Tower 3 - Level 11 - 11.07,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 11,11.07,
,,Tower 3 - Level 11 - 11.08,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 11,11.08,
,,Tower 3 - Level 12 - 12.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 12,12.01,
,,Tower 3 - Level 12 - 12.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 12,12.02,
,,Tower 3 - Level 12 - 12.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 12,12.03,
,,Tower 3 - Level 12 - 12.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 12,12.04,
,,Tower 3 - Level 12 - 12.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 12,12.05,
,,Tower 3 - Level 12 - 12.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 12,12.06,
,,Tower 3 - Level 12 - 12.07,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 12,12.07,
,,Tower 3 - Level 12 - 12.08,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 12,12.08,
,,Tower 3 - Level 13 - 13.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 13,13.01,
,,Tower 3 - Level 13 - 13.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 13,13.02,
,,Tower 3 - Level 13 - 13.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 13,13.03,
,,Tower 3 - Level 13 - 13.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 13,13.04,
,,Tower 3 - Level 13 - 13.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 13,13.05,
,,Tower 3 - Level 13 - 13.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 13,13.06,
,,Tower 3 - Level 13 - 13.07,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 13,13.07,
,,Tower 3 - Level 13 - 13.08,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 13,13.08,
,,Tower 3 - Level14 - 14.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level14,14.01,
,,Tower 3 - Level14 - 14.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level14,14.02,
,,Tower 3 - Level14 - 14.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level14,14.03,
,,Tower 3 - Level14 - 14.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level14,14.04,
,,Tower 3 - Level14 - 14.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level14,14.05,
,,Tower 3 - Level14 - 14.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level14,14.06,
,,Tower 3 - Level14 - 14.07,dynamic,Site QA,ACS Apartments QA,Tower 3,Level14,14.07,
,,Tower 3 - Level14 - 14.08,dynamic,Site QA,ACS Apartments QA,Tower 3,Level14,14.08,
,,Tower 3 - Level 15 - 15.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 15,15.01,
,,Tower 3 - Level 15 - 15.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 15,15.02,
,,Tower 3 - Level 15 - 15.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 15,15.03,
,,Tower 3 - Level 15 - 15.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 15,15.04,
,,Tower 3 - Level 15 - 15.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 15,15.05,
,,Tower 3 - Level 15 - 15.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 15,15.06,
,,Tower 3 - Level 15 - 15.07,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 15,15.07,
,,Tower 3 - Level 15 - 15.08,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 15,15.08,
,Columns,,,,,,,,
,,System Vacced & Gassed,,System Vacced and Gassed,,,,,
,,Electrical fit off/labelled at MSSB/SB,,Electrical fit off and correctly labeled at MSSB/SB,,,,,
,,Lockable Isolation device installed at outdoor unit,,Lockable Isolation device is installed at outdoor unit,,,,,
,,System energised,,System is energised,,,,,
,,Unit mounted securely,,Unit is mounted securely (TAKE PHOTO),,,,,
,,Unit installed on anti-vibration pads/appropriate mounts,,Unit is installed on anti-vibration pads/appropriate mounts,,,,,
,,Model/Serial number clearly visible,,Model and Serial number are clearly visible (TAKE PHOTO),,,,,
,,Pipes fully insulated,,Pipes are fully insulated,,,,,
,,Fan operating/free of vibration/obstruction,,Fan operating and free of vibration and obstruction,,,,,
,,Drain correctly terminated,,Drain correctly terminated,,,,,
,,Drain flow tested & good,,Drain flow tested and good,,,,,
,,Other Comments/Notes,,Other Comments or Notes,,,,,
,,System labelled at SB,,System is labeled at SB,,,,,
,,System tested with remote/IR operational,,System has been tested with remote and IR confirmed operational,,,,,
,,Drain termination point accessible,,Drain termination point accessible and complete,,,,,
,,Drain terminated correctly,,Drain has been terminated correctly termination point (TAKE PHOTO),,,,,
,,Drain installed at indoor unit,,Drain is installed correctly at indoor unit,,,,,
,,Drain passed flow test,,Drain passed flow test,,,,,
,,Head Unit mounted correctly/level on wall,,Head Unit is mounted correctly and level on wall. (TAKE PHOTO),,,,,
,,No visible damage/marks on unit,,No visible damage or marks on unit.,,,,,
,,Vane operating & opening correctly,,Vane is operating and opening correctly,,,,,
,,Fan operating & free of vibration,,Fan is operating and free of vibration,,,,,
,,Fan checked for correct operation L/M/H,,Fan has been checked for correct operation L/M/H,,,,,
,,Record Temperature Difference in heating (K),,Record Temperature Difference in heating (K),,,,,
,,,,,,,,,
ACS Apartments QA Tower 3 (Level 16 - Level 24),,,,,,,,,
,Scope,,,Site QA,ACS Apartments QA,Tower 3,,,
,Rows,,,,,,,,
,,Tower 3 - Level 16 - 16.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 16,16.01,
,,Tower 3 - Level 16 - 16.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 16,16.02,
,,Tower 3 - Level 16 - 16.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 16,16.03,
,,Tower 3 - Level 16 - 16.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 16,16.04,
,,Tower 3 - Level 16 - 16.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 16,16.05,
,,Tower 3 - Level 16 - 16.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 16,16.06,
,,Tower 3 - Level 16 - 16.07,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 16,16.07,
,,Tower 3 - Level 16 - 16.08,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 16,16.08,
,,Tower 3 - Level 17 - 17.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 17,17.01,
,,Tower 3 - Level 17 - 17.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 17,17.02,
,,Tower 3 - Level 17 - 17.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 17,17.03,
,,Tower 3 - Level 17 - 17.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 17,17.04,
,,Tower 3 - Level 17 - 17.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 17,17.05,
,,Tower 3 - Level 17 - 17.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 17,17.06,
,,Tower 3 - Level 17 - 17.07,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 17,17.07,
,,Tower 3 - Level 18 - 18.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 18,18.01,
,,Tower 3 - Level 18 - 18.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 18,18.02,
,,Tower 3 - Level 18 - 18.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 18,18.03,
,,Tower 3 - Level 18 - 18.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 18,18.04,
,,Tower 3 - Level 18 - 18.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 18,18.05,
,,Tower 3 - Level 18 - 18.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 18,18.06,
,,Tower 3 - Level 19 - 19.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 19,19.01,
,,Tower 3 - Level 19 - 19.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 19,19.02,
,,Tower 3 - Level 19 - 19.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 19,19.03,
,,Tower 3 - Level 19 - 19.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 19,19.04,
,,Tower 3 - Level 19 - 19.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 19,19.05,
,,Tower 3 - Level 19 - 19.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 19,19.06,
,,Tower 3 - Level 20 - 20.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 20,20.01,
,,Tower 3 - Level 20 - 20.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 20,20.02,
,,Tower 3 - Level 20 - 20.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 20,20.03,
,,Tower 3 - Level 20 - 20.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 20,20.04,
,,Tower 3 - Level 20 - 20.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 20,20.05,
,,Tower 3 - Level 20 - 20.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 20,20.06,
,,Tower 3 - Level 20 - 20.07,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 20,20.07,
,,Tower 3 - Level 21 - 21.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 21,21.01,
,,Tower 3 - Level 21 - 21.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 21,21.02,
,,Tower 3 - Level 21 - 21.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 21,21.03,
,,Tower 3 - Level 21 - 21.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 21,21.04,
,,Tower 3 - Level 21 - 21.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 21,21.05,
,,Tower 3 - Level 21 - 21.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 21,21.06,
,,Tower 3 - Level 21 - 21.07,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 21,21.07,
,,Tower 3 - Level 22 - 22.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 22,22.01,
,,Tower 3 - Level 22 - 22.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 22,22.02,
,,Tower 3 - Level 22 - 22.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 22,22.03,
,,Tower 3 - Level 22 - 22.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 22,22.04,
,,Tower 3 - Level 22 - 22.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 22,22.05,
,,Tower 3 - Level 22 - 22.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 22,22.06,
,,Tower 3 - Level 22 - 22.07,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 22,22.07,
,,Tower 3 - Level 23 - 23.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 23,23.01,
,,Tower 3 - Level 23 - 23.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 23,23.02,
,,Tower 3 - Level 23 - 23.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 23,23.03,
,,Tower 3 - Level 23 - 23.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 23,23.04,
,,Tower 3 - Level 23 - 23.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 23,23.05,
,,Tower 3 - Level 23 - 23.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 23,23.06,
,,Tower 3 - Level 23 - 23.07,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 23,23.07,
,,Tower 3 - Level 24 - 24.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 24,24.01,
,,Tower 3 - Level 24 - 24.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 24,24.02,
,,Tower 3 - Level 24 - 24.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 24,24.03,
,,Tower 3 - Level 24 - 24.04,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 24,24.04,
,,Tower 3 - Level 24 - 24.05,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 24,24.05,
,,Tower 3 - Level 24 - 24.06,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 24,24.06,
,,Tower 3 - Level 24 - 24.07,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 24,24.07,
,Columns,,,,,,,,
,,System Vacced & Gassed,,System Vacced and Gassed,,,,,
,,Electrical fit off/labelled at MSSB/SB,,Electrical fit off and correctly labeled at MSSB/SB,,,,,
,,Lockable Isolation device installed at outdoor unit,,Lockable Isolation device is installed at outdoor unit,,,,,
,,System energised,,System is energised,,,,,
,,Unit mounted securely,,Unit is mounted securely (TAKE PHOTO),,,,,
,,Unit installed on anti-vibration pads/appropriate mounts,,Unit is installed on anti-vibration pads/appropriate mounts,,,,,
,,Model/Serial number clearly visible,,Model and Serial number are clearly visible (TAKE PHOTO),,,,,
,,Pipes fully insulated,,Pipes are fully insulated,,,,,
,,Fan operating/free of vibration/obstruction,,Fan operating and free of vibration and obstruction,,,,,
,,Drain correctly terminated,,Drain correctly terminated,,,,,
,,Drain flow tested & good,,Drain flow tested and good,,,,,
,,Other Comments/Notes,,Other Comments or Notes,,,,,
,,System labelled at SB,,System is labeled at SB,,,,,
,,System tested with remote/IR operational,,System has been tested with remote and IR confirmed operational,,,,,
,,Drain termination point accessible,,Drain termination point accessible and complete,,,,,
,,Drain terminated correctly,,Drain has been terminated correctly termination point (TAKE PHOTO),,,,,
,,Drain installed at indoor unit,,Drain is installed correctly at indoor unit,,,,,
,,Drain passed flow test,,Drain passed flow test,,,,,
,,Head Unit mounted correctly/level on wall,,Head Unit is mounted correctly and level on wall. (TAKE PHOTO),,,,,
,,No visible damage/marks on unit,,No visible damage or marks on unit.,,,,,
,,Vane operating & opening correctly,,Vane is operating and opening correctly,,,,,
,,Fan operating & free of vibration,,Fan is operating and free of vibration,,,,,
,,Fan checked for correct operation L/M/H,,Fan has been checked for correct operation L/M/H,,,,,
,,Record Temperature Difference in heating (K),,Record Temperature Difference in heating (K),,,,,
,,,,,,,,,
ACS Apartments QA Tower 3 (Level 25 - Level 29),,,,,,,,,
,Scope,,,Site QA,ACS Apartments QA,Tower 3,,,
,Rows,,,,,,,,
,,Tower 3 - Level 25 - 25.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 25,25.01,
,,Tower 3 - Level 26 - 26.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 26,26.01,
,,Tower 3 - Level 26 - 26.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 26,26.02,
,,Tower 3 - Level 26 - 26.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 26,26.03,
,,Tower 3 - Level 27 - 27.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 27,27.01,
,,Tower 3 - Level 27 - 27.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 27,27.02,
,,Tower 3 - Level 27 - 27.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 27,27.03,
,,Tower 3 - Level 28 - 28.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 28,28.01,
,,Tower 3 - Level 28 - 28.02,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 28,28.02,
,,Tower 3 - Level 28 - 28.03,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 28,28.03,
,,Tower 3 - Level 29 - 29.01,dynamic,Site QA,ACS Apartments QA,Tower 3,Level 29,29.01,
,Columns,,,,,,,,
,,System Vacced & Gassed,,System Vacced and Gassed,,,,,
,,Electrical fit off/labelled at MSSB/SB,,Electrical fit off and correctly labeled at MSSB/SB,,,,,
,,Lockable Isolation device installed at outdoor unit,,Lockable Isolation device is installed at outdoor unit,,,,,
,,System energised,,System is energised,,,,,
,,Unit mounted securely,,Unit is mounted securely (TAKE PHOTO),,,,,
,,Unit installed on anti-vibration pads/appropriate mounts,,Unit is installed on anti-vibration pads/appropriate mounts,,,,,
,,Model/Serial number visible,,Model and Serial number are clearly visible (TAKE PHOTO),,,,,
,,Pipes fully insulated,,Pipes are fully insulated,,,,,
,,Fan operating/free of vibration/obstruction,,Fan operating and free of vibration and obstruction,,,,,
,,Drain terminated,,Drain correctly terminated,,,,,
,,Drain flow tested & good,,Drain flow tested and good,,,,,
,,Other Comments/Notes,,Other Comments or Notes,,,,,
,,Builders works completed,,Builders works are completed,,,,,
,,System labelled at SB,,System is labeled at SB,,,,,
,,Power isolation at equipment installed,,Power isolation at equipment installed (isolator lead/PB),,,,,
,,Wall Controller installed,,Wall Controller is installed,,,,,
,,Wall Controller mounted level,,Wall Controller is mounted level,,,,,
,,Wall Controller initial setup,,Wall Controller initial setup is complete (ie time and date),,,,,
,,Drain termination point accessible,,Drain termination point accessible and complete,,,,,
,,Drain terminated correctly at termination point,,Drain has been terminated correctly at termination point (TAKE PHOTO),,,,,
,,Access/Access Panel installed at Indoor Unit,,Access/Access Panel is installed at Indoor Unit,,,,,
,,Access sufficient to service electrical/test drains/access filters,,"Access is sufficient to service electrical, test drains and access filters",,,,,
,,Return Air Filters installed,,Return Air Filters are installed,,,,,
,,Drain installed correctly at indoor unit,,Drain is installed correctly at indoor unit,,,,,
,,Drain passed flow test,,Drain passed flow test,,,,,
,,Bulk APT AC Indoor - Model/Serial numbers visible,,Model and Serial numbers are clearly visible (TAKE PHOTO),,,,,
,,Unit installed & mounted,,Unit installed and mounted correctly,,,,,
,,Pipes & Flare Connections fully insulated,,Pipes and Flare Connections are fully insulated,,,,,
,,Fan operating & free of vibration,,Fan operating and free of vibration,,,,,
,,Fan free of obstruction,,Fan is free of obstruction,,,,,
,,Grilles installed,,Grilles installed correctly (level and without obstruction),,,,,
,,Strings removed from damper,,Strings removed from damper IF APPLICABLE,,,,,
,,Airflow measured to meet design,,Airflow is measured to meet design (record airflow),,,,,
,,Record Fan Speed & Static Pressure at time of Airflow,,Record Fan Speed and Static Pressure Setting at time of Airflow measurement,,,,,
,,Record Temperature Difference in heating (K),,Record Temperature Difference in heating (K),,,,,
,,System tested with remote/IR operational,,System has been tested with remote and IR confirmed operational,,,,,
,,WH APT AC Indoor - Drain terminated correctly,,Drain has been terminated correctly termination point (TAKE PHOTO),,,,,
,,Head Unit mounted & level on wall,,Head Unit is mounted correctly and level on wall. (TAKE PHOTO),,,,,
,,No visible damage/marks on unit,,No visible damage or marks on unit.,,,,,
,,Vane operating & opening,,Vane is operating and opening correctly,,,,,
,,Fan operating & free of vibration,,Fan is operating and free of vibration,,,,,
,,Fan checked for correct operation L/M/H,,Fan has been checked for correct operation L/M/H,,,,,
