resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Total Station,,,,,,,,
,step,,,,Mark Out,,,,,,,
ITR 001 Set Out Penetrations,checklist,,,,,LG,,,,,,
ITR 001 Set Out Penetrations,checklist,,,,,G (P1),,,,,,
ITR 001 Set Out Penetrations,checklist,,,,,GM (P2),,,,,,
ITR 001 Set Out Penetrations,checklist,,,,,UG (P3),,,,,,
ITR 001 Set Out Penetrations,checklist,,,,,L1,,,,,,
ITR 001 Set Out Penetrations,checklist,,,,,L2,,,,,,
ITR 001 Set Out Penetrations,checklist,,,,,L3,,,,,,
ITR 001 Set Out Penetrations,checklist,,,,,L4,,,,,,
ITR 001 Set Out Penetrations,checklist,,,,,L5,,,,,,
ITR 001 Set Out Penetrations,checklist,,,,,L6,,,,,,
ITR 001 Set Out Penetrations,checklist,,,,,L7,,,,,,
ITR 001 Set Out Penetrations,checklist,,,,,L8,,,,,,
ITR 001 Set Out Penetrations,checklist,,,,,L9,,,,,,
ITR 001 Set Out Penetrations,checklist,,,,,L10,,,,,,
ITR 001 Set Out Penetrations,checklist,,,,,Roof,,,,,,
